Date,Name,Market,Ticker,MarketCap,Price,Currency
2025-03-18,百度,HK,9888.HK,2697.3,96.15,CNY
2025-03-19,百度,HK,9888.HK,2588.51,92.27,CNY
2025-03-20,百度,HK,9888.HK,2448.45,87.28,CNY
2025-03-21,百度,HK,9888.HK,2392.13,85.27,CNY
2025-03-24,百度,HK,9888.HK,2447.19,87.24,CNY
2025-03-25,百度,HK,9888.HK,2410.46,85.93,CNY
2025-03-26,百度,HK,9888.HK,2443.92,87.12,CNY
2025-03-27,百度,HK,9888.HK,2489.74,88.75,CNY
2025-03-28,百度,HK,9888.HK,2445.95,87.19,CNY
2025-03-31,百度,HK,9888.HK,2355.94,83.98,CNY
2025-04-01,百度,HK,9888.HK,2328.87,83.02,CNY
2025-04-02,百度,HK,9888.HK,2358.64,84.08,CNY
2025-04-03,百度,HK,9888.HK,2299.61,81.98,CNY
2025-04-07,百度,HK,9888.HK,1984.25,70.73,CNY
2025-04-08,百度,HK,9888.HK,2074.23,73.94,CNY
2025-04-09,百度,HK,9888.HK,2058.77,73.39,CNY
2025-04-10,百度,HK,9888.HK,2113.35,75.34,CNY
2025-04-11,百度,HK,9888.HK,2092.06,74.58,CNY
2025-04-14,百度,HK,9888.HK,2169.44,77.34,CNY
2025-04-15,百度,HK,9888.HK,2176.53,77.59,CNY
2025-04-16,百度,HK,9888.HK,2128.65,75.88,CNY
2025-04-17,百度,HK,9888.HK,2181.5,77.77,CNY
2025-04-22,百度,HK,9888.HK,2157.2,76.9,CNY
2025-04-23,百度,HK,9888.HK,2226.03,79.35,CNY
2025-04-24,百度,HK,9888.HK,2221.84,79.2,CNY
2025-04-25,百度,HK,9888.HK,2307.77,82.27,CNY
2025-04-28,百度,HK,9888.HK,2289.87,81.63,CNY
2025-04-29,百度,HK,9888.HK,2285.76,81.48,CNY
2025-04-30,百度,HK,9888.HK,2272.02,80.99,CNY
2025-05-02,百度,HK,9888.HK,2299.31,81.97,CNY
2025-05-06,百度,HK,9888.HK,2310.32,82.36,CNY
2025-05-07,百度,HK,9888.HK,2282.45,81.36,CNY
2025-05-08,百度,HK,9888.HK,2220.48,79.16,CNY
2025-05-09,百度,HK,9888.HK,2204.1,78.57,CNY
2025-05-12,百度,HK,9888.HK,2317.8,82.62,CNY
2025-05-13,百度,HK,9888.HK,2263.76,80.7,CNY
2025-05-14,百度,HK,9888.HK,2354.02,83.92,CNY
2025-05-15,百度,HK,9888.HK,2318.37,82.64,CNY
2025-05-16,百度,HK,9888.HK,2292.13,81.71,CNY
2025-05-19,百度,HK,9888.HK,2237.4,79.76,CNY
2025-05-20,百度,HK,9888.HK,2270.19,80.93,CNY
2025-05-21,百度,HK,9888.HK,2227.4,79.4,CNY
2025-05-22,百度,HK,9888.HK,2132.96,76.04,CNY
2025-05-23,百度,HK,9888.HK,2145.18,76.47,CNY
2025-05-26,百度,HK,9888.HK,2113.55,75.34,CNY
2025-05-27,百度,HK,9888.HK,2110.56,75.24,CNY
2025-05-28,百度,HK,9888.HK,2129.49,75.91,CNY
2025-05-29,百度,HK,9888.HK,2187.3,77.97,CNY
2025-05-30,百度,HK,9888.HK,2104.27,75.01,CNY
2025-06-02,百度,HK,9888.HK,2097.56,74.77,CNY
2025-06-03,百度,HK,9888.HK,2114.92,75.39,CNY
2025-06-04,百度,HK,9888.HK,2139.24,76.26,CNY
2025-06-05,百度,HK,9888.HK,2162.82,77.1,CNY
2025-06-06,百度,HK,9888.HK,2144.55,76.45,CNY
2025-06-09,百度,HK,9888.HK,2211.38,78.83,CNY
2025-06-10,百度,HK,9888.HK,2198.36,78.37,CNY
2025-06-11,百度,HK,9888.HK,2226.51,79.37,CNY
2025-06-12,百度,HK,9888.HK,2205.77,78.63,CNY
2025-06-13,百度,HK,9888.HK,2191.53,78.12,CNY
2025-06-16,百度,HK,9888.HK,2191.72,78.13,CNY
2025-06-17,百度,HK,9888.HK,2187.15,77.97,CNY
2025-06-18,百度,HK,9888.HK,2140.04,76.29,CNY
2025-06-19,百度,HK,9888.HK,2110.47,75.23,CNY
2025-06-20,百度,HK,9888.HK,2129.55,75.91,CNY
2025-06-23,百度,HK,9888.HK,2137.22,76.19,CNY
2025-06-24,百度,HK,9888.HK,2157.62,76.91,CNY
2025-06-25,百度,HK,9888.HK,2188.57,78.02,CNY
2025-06-26,百度,HK,9888.HK,2199.43,78.4,CNY
2025-06-27,百度,HK,9888.HK,2147.9,76.57,CNY
2025-06-30,百度,HK,9888.HK,2138.93,76.25,CNY
2025-07-02,百度,HK,9888.HK,2151.23,76.69,CNY
2025-07-03,百度,HK,9888.HK,2167.43,77.26,CNY
2025-07-04,百度,HK,9888.HK,2200.03,78.43,CNY
2025-07-07,百度,HK,9888.HK,2199.44,78.41,CNY
2025-07-08,百度,HK,9888.HK,2280.55,81.3,CNY
2025-07-09,百度,HK,9888.HK,2254.77,80.38,CNY
2025-07-10,百度,HK,9888.HK,2229.73,79.49,CNY
2025-07-11,百度,HK,9888.HK,2217.92,79.06,CNY
2025-07-14,百度,HK,9888.HK,2155.64,76.84,CNY
2025-07-15,百度,HK,9888.HK,2246.18,80.07,CNY
2025-07-16,百度,HK,9888.HK,2269.85,80.92,CNY
2025-07-17,百度,HK,9888.HK,2195.92,78.28,CNY
2025-07-18,百度,HK,9888.HK,2207.99,78.71,CNY
2025-07-21,百度,HK,9888.HK,2225.59,79.34,CNY
2025-07-22,百度,HK,9888.HK,2255.38,80.4,CNY
2025-07-23,百度,HK,9888.HK,2392.08,85.27,CNY
2025-07-24,百度,HK,9888.HK,2306.63,82.23,CNY
2025-07-25,百度,HK,9888.HK,2264.93,80.74,CNY
2025-07-28,百度,HK,9888.HK,2273.99,81.06,CNY
2025-07-29,百度,HK,9888.HK,2238.2,79.79,CNY
2025-07-30,百度,HK,9888.HK,2192.77,78.17,CNY
2025-07-31,百度,HK,9888.HK,2169.77,77.35,CNY
2025-08-01,百度,HK,9888.HK,2199.95,78.42,CNY
2025-08-04,百度,HK,9888.HK,2219.04,79.1,CNY
2025-08-05,百度,HK,9888.HK,2206.18,78.65,CNY
2025-08-06,百度,HK,9888.HK,2189.71,78.06,CNY
2025-08-07,百度,HK,9888.HK,2225.58,79.34,CNY
2025-08-08,百度,HK,9888.HK,2198.1,78.36,CNY
2025-08-11,百度,HK,9888.HK,2201.87,78.49,CNY
2025-08-12,百度,HK,9888.HK,2174.36,77.51,CNY
2025-08-13,百度,HK,9888.HK,2261.74,80.63,CNY
2025-08-14,百度,HK,9888.HK,2255.05,80.39,CNY
2025-08-15,百度,HK,9888.HK,2237.76,79.77,CNY
2025-08-18,百度,HK,9888.HK,2263.16,80.68,CNY
2025-08-19,百度,HK,9888.HK,2265.46,80.76,CNY
2025-08-20,百度,HK,9888.HK,2253.75,80.34,CNY
2025-08-21,百度,HK,9888.HK,2190.16,78.07,CNY
2025-08-22,百度,HK,9888.HK,2207.72,78.7,CNY
2025-08-25,百度,HK,9888.HK,2341.07,83.45,CNY
2025-08-26,百度,HK,9888.HK,2294.18,81.78,CNY
2025-08-27,百度,HK,9888.HK,2257.65,80.48,CNY
2025-08-28,百度,HK,9888.HK,2232.33,79.58,CNY
2025-08-29,百度,HK,9888.HK,2301.57,82.05,CNY
2025-09-01,百度,HK,9888.HK,2382.42,84.93,CNY
2025-09-02,百度,HK,9888.HK,2346.2,83.64,CNY
2025-09-03,百度,HK,9888.HK,2411.13,85.95,CNY
2025-09-04,百度,HK,9888.HK,2465.5,87.89,CNY
2025-09-05,百度,HK,9888.HK,2491.24,88.81,CNY
2025-09-08,百度,HK,9888.HK,2724.76,97.13,CNY
2025-09-09,百度,HK,9888.HK,2722.75,97.06,CNY
2025-09-10,百度,HK,9888.HK,2798.56,99.76,CNY
2025-09-11,百度,HK,9888.HK,2731.01,97.35,CNY
2025-09-12,百度,HK,9888.HK,2950.97,105.2,CNY
2025-09-15,百度,HK,9888.HK,2884.64,102.83,CNY
2025-09-16,百度,HK,9888.HK,2905.51,103.58,CNY
2025-09-17,百度,HK,9888.HK,3360.15,119.78,CNY
2025-09-18,百度,HK,9888.HK,3402.62,121.3,CNY
2025-09-19,百度,HK,9888.HK,3373.81,120.27,CNY
2025-09-22,百度,HK,9888.HK,3482.77,124.15,CNY
2025-09-23,百度,HK,9888.HK,3298.09,117.57,CNY
2025-09-24,百度,HK,9888.HK,3299.51,117.62,CNY
2025-09-25,百度,HK,9888.HK,3384.89,120.66,CNY
2025-09-26,百度,HK,9888.HK,3319.58,118.34,CNY
2025-09-29,百度,HK,9888.HK,3381.82,120.55,CNY
2025-09-30,百度,HK,9888.HK,3417.96,121.84,CNY
2025-10-02,百度,HK,9888.HK,3572.65,127.36,CNY
2025-10-03,百度,HK,9888.HK,3546.31,126.42,CNY
2025-10-06,百度,HK,9888.HK,3572.6,127.36,CNY
2025-10-08,百度,HK,9888.HK,3463.87,123.48,CNY
2025-10-09,百度,HK,9888.HK,3425.85,122.12,CNY
2025-10-10,百度,HK,9888.HK,3234.61,115.31,CNY
2025-10-13,百度,HK,9888.HK,3153.03,112.4,CNY
2025-10-14,百度,HK,9888.HK,2985.33,106.42,CNY
2025-10-15,百度,HK,9888.HK,3086.01,110.01,CNY
2025-10-16,百度,HK,9888.HK,3028.79,107.97,CNY
2025-10-17,百度,HK,9888.HK,2903.08,103.49,CNY
2025-10-20,百度,HK,9888.HK,3013.94,107.44,CNY
2025-10-21,百度,HK,9888.HK,3021.02,107.69,CNY
2025-10-22,百度,HK,9888.HK,2958.99,105.48,CNY
2025-10-23,百度,HK,9888.HK,2996.93,106.83,CNY
2025-10-24,百度,HK,9888.HK,3029.83,108.01,CNY
2025-10-27,百度,HK,9888.HK,3216.51,114.66,CNY
2025-10-28,百度,HK,9888.HK,3181.55,113.42,CNY
2025-10-30,百度,HK,9888.HK,3090.5,110.17,CNY
2025-10-31,百度,HK,9888.HK,3018.97,107.62,CNY
2025-11-03,百度,HK,9888.HK,3044.47,108.53,CNY
2025-11-04,百度,HK,9888.HK,3155.52,112.49,CNY
2025-11-05,百度,HK,9888.HK,3128.39,111.52,CNY
2025-11-06,百度,HK,9888.HK,3185.63,113.56,CNY
2025-11-07,百度,HK,9888.HK,3194.83,113.89,CNY
2025-11-10,百度,HK,9888.HK,3230.41,115.16,CNY
2025-11-11,百度,HK,9888.HK,3306.65,117.87,CNY
2025-11-12,百度,HK,9888.HK,3245.67,115.7,CNY
2025-11-13,百度,HK,9888.HK,3243.54,115.63,CNY
2025-11-14,百度,HK,9888.HK,3006.34,107.17,CNY
2025-11-17,百度,HK,9888.HK,2911.05,103.77,CNY
2025-11-18,百度,HK,9888.HK,2857.13,101.85,CNY
2025-11-19,百度,HK,9888.HK,2848.26,101.53,CNY
2025-11-20,百度,HK,9888.HK,2916.6,103.97,CNY
2025-11-21,百度,HK,9888.HK,2748.58,97.98,CNY
2025-11-24,百度,HK,9888.HK,2863.93,102.09,CNY
2025-11-25,百度,HK,9888.HK,2992.98,106.69,CNY
2025-11-26,百度,HK,9888.HK,2926.59,104.33,CNY
2025-11-27,百度,HK,9888.HK,2876.14,102.53,CNY
2025-11-28,百度,HK,9888.HK,2903.87,103.52,CNY
2025-12-01,百度,HK,9888.HK,2947.21,105.06,CNY
2025-12-02,百度,HK,9888.HK,2947.05,105.06,CNY
2025-12-03,百度,HK,9888.HK,2919.75,104.08,CNY
2025-12-04,百度,HK,9888.HK,2948.08,105.09,CNY
2025-12-05,百度,HK,9888.HK,3099.76,110.5,CNY
2025-12-08,百度,HK,9888.HK,3205.1,114.25,CNY
2025-12-09,百度,HK,9888.HK,3095.03,110.33,CNY
2025-12-10,百度,HK,9888.HK,3146.91,112.18,CNY
2025-12-11,百度,HK,9888.HK,3153.64,112.42,CNY
2025-12-12,百度,HK,9888.HK,3205.69,114.28,CNY
2025-12-15,百度,HK,9888.HK,3017.42,107.56,CNY
2025-12-16,百度,HK,9888.HK,2961.96,105.59,CNY
2025-12-17,百度,HK,9888.HK,3011.31,107.35,CNY
2025-12-18,百度,HK,9888.HK,2986.72,106.47,CNY
2025-12-19,百度,HK,9888.HK,3015.45,107.49,CNY
2025-12-22,百度,HK,9888.HK,3053.65,108.86,CNY
2025-12-23,百度,HK,9888.HK,3041.39,108.42,CNY
2025-12-24,百度,HK,9888.HK,3037.03,108.26,CNY
2025-12-29,百度,HK,9888.HK,3021.62,107.71,CNY
2025-12-30,百度,HK,9888.HK,3279.15,116.89,CNY
2025-12-31,百度,HK,9888.HK,3314.38,118.15,CNY
2026-01-02,百度,HK,9888.HK,3624.97,129.22,CNY
2026-01-05,百度,HK,9888.HK,3610.91,128.72,CNY
2026-01-06,百度,HK,9888.HK,3673.52,130.95,CNY
2026-01-07,百度,HK,9888.HK,3650.37,130.13,CNY
2026-01-08,百度,HK,9888.HK,3536.64,126.07,CNY
2026-01-09,百度,HK,9888.HK,3454.44,123.14,CNY
2026-01-12,百度,HK,9888.HK,3633.69,129.53,CNY
2026-01-13,百度,HK,9888.HK,3572.8,127.36,CNY
2026-01-14,百度,HK,9888.HK,3640.79,129.79,CNY
2026-01-15,百度,HK,9888.HK,3667.48,130.74,CNY
2026-01-16,百度,HK,9888.HK,3648.9,130.08,CNY
2026-01-19,百度,HK,9888.HK,3695.2,131.73,CNY
2026-01-20,百度,HK,9888.HK,3730.55,132.99,CNY
2026-01-21,百度,HK,9888.HK,3847.63,137.16,CNY
2026-01-22,百度,HK,9888.HK,4008.61,142.9,CNY
2026-01-23,百度,HK,9888.HK,4026.46,143.53,CNY
2026-01-26,百度,HK,9888.HK,3902.04,139.1,CNY
2026-01-27,百度,HK,9888.HK,3883.02,138.42,CNY
2026-01-28,百度,HK,9888.HK,3904.23,139.18,CNY
2026-01-29,百度,HK,9888.HK,3888.38,138.61,CNY
2026-01-30,百度,HK,9888.HK,3815.47,136.01,CNY
2026-02-02,百度,HK,9888.HK,3662.75,130.57,CNY
2026-02-03,百度,HK,9888.HK,3527.88,125.76,CNY
2026-02-04,百度,HK,9888.HK,3419.95,121.91,CNY
2025-02-05,中兴通讯,A,000063.SZ,1996.8,41.74,CNY
2025-02-06,中兴通讯,A,000063.SZ,2036.21,42.57,CNY
2025-02-07,中兴通讯,A,000063.SZ,2013.22,42.09,CNY
2025-02-10,中兴通讯,A,000063.SZ,1982.26,41.44,CNY
2025-02-11,中兴通讯,A,000063.SZ,1953.17,40.83,CNY
2025-02-12,中兴通讯,A,000063.SZ,1967.71,41.14,CNY
2025-02-13,中兴通讯,A,000063.SZ,1865.9,39.01,CNY
2025-02-14,中兴通讯,A,000063.SZ,1864.49,38.98,CNY
2025-02-17,中兴通讯,A,000063.SZ,1918.92,40.12,CNY
2025-02-18,中兴通讯,A,000063.SZ,1843.38,38.54,CNY
2025-02-19,中兴通讯,A,000063.SZ,1894.99,39.61,CNY
2025-02-20,中兴通讯,A,000063.SZ,1868.25,39.06,CNY
2025-02-21,中兴通讯,A,000063.SZ,2036.68,42.58,CNY
2025-02-24,中兴通讯,A,000063.SZ,2054.98,42.96,CNY
2025-02-25,中兴通讯,A,000063.SZ,1993.99,41.68,CNY
2025-02-26,中兴通讯,A,000063.SZ,1983.66,41.47,CNY
2025-02-27,中兴通讯,A,000063.SZ,1899.21,39.7,CNY
2025-02-28,中兴通讯,A,000063.SZ,1813.82,37.92,CNY
2025-03-03,中兴通讯,A,000063.SZ,1695.59,35.45,CNY
2025-03-04,中兴通讯,A,000063.SZ,1736.41,36.3,CNY
2025-03-05,中兴通讯,A,000063.SZ,1736.41,36.3,CNY
2025-03-06,中兴通讯,A,000063.SZ,1782.86,37.27,CNY
2025-03-07,中兴通讯,A,000063.SZ,1749.55,36.57,CNY
2025-03-10,中兴通讯,A,000063.SZ,1745.79,36.5,CNY
2025-03-11,中兴通讯,A,000063.SZ,1738.76,36.35,CNY
2025-03-12,中兴通讯,A,000063.SZ,1819.45,38.04,CNY
2025-03-13,中兴通讯,A,000063.SZ,1743.92,36.46,CNY
2025-03-14,中兴通讯,A,000063.SZ,1766.91,36.94,CNY
2025-03-17,中兴通讯,A,000063.SZ,1749.55,36.57,CNY
2025-03-18,中兴通讯,A,000063.SZ,1754.24,36.67,CNY
2025-03-19,中兴通讯,A,000063.SZ,1724.68,36.05,CNY
2025-03-20,中兴通讯,A,000063.SZ,1698.41,35.51,CNY
2025-03-21,中兴通讯,A,000063.SZ,1647.27,34.44,CNY
2025-03-24,中兴通讯,A,000063.SZ,1636.95,34.22,CNY
2025-03-25,中兴通讯,A,000063.SZ,1605.04,33.55,CNY
2025-03-26,中兴通讯,A,000063.SZ,1610.2,33.66,CNY
2025-03-27,中兴通讯,A,000063.SZ,1621.93,33.91,CNY
2025-03-28,中兴通讯,A,000063.SZ,1627.09,34.01,CNY
2025-03-31,中兴通讯,A,000063.SZ,1605.51,33.56,CNY
2025-04-01,中兴通讯,A,000063.SZ,1615.83,33.78,CNY
2025-04-02,中兴通讯,A,000063.SZ,1643.98,34.37,CNY
2025-04-03,中兴通讯,A,000063.SZ,1630.85,34.09,CNY
2025-04-07,中兴通讯,A,000063.SZ,1467.57,30.68,CNY
2025-04-08,中兴通讯,A,000063.SZ,1424.41,29.78,CNY
2025-04-09,中兴通讯,A,000063.SZ,1452.56,30.37,CNY
2025-04-10,中兴通讯,A,000063.SZ,1484.46,31.03,CNY
2025-04-11,中兴通讯,A,000063.SZ,1505.11,31.46,CNY
2025-04-14,中兴通讯,A,000063.SZ,1528.57,31.95,CNY
2025-04-15,中兴通讯,A,000063.SZ,1508.39,31.53,CNY
2025-04-16,中兴通讯,A,000063.SZ,1499.64,31.35,CNY
2025-04-17,中兴通讯,A,000063.SZ,1492.46,31.2,CNY
2025-04-18,中兴通讯,A,000063.SZ,1550.34,32.41,CNY
2025-04-21,中兴通讯,A,000063.SZ,1543.65,32.27,CNY
2025-04-22,中兴通讯,A,000063.SZ,1518.29,31.74,CNY
2025-04-23,中兴通讯,A,000063.SZ,1534.56,32.08,CNY
2025-04-24,中兴通讯,A,000063.SZ,1510.16,31.57,CNY
2025-04-25,中兴通讯,A,000063.SZ,1512.55,31.62,CNY
2025-04-28,中兴通讯,A,000063.SZ,1501.07,31.38,CNY
2025-04-29,中兴通讯,A,000063.SZ,1504.9,31.46,CNY
2025-04-30,中兴通讯,A,000063.SZ,1527.86,31.94,CNY
2025-05-06,中兴通讯,A,000063.SZ,1567.09,32.76,CNY
2025-05-07,中兴通讯,A,000063.SZ,1563.26,32.68,CNY
2025-05-08,中兴通讯,A,000063.SZ,1581.44,33.06,CNY
2025-05-09,中兴通讯,A,000063.SZ,1555.13,32.51,CNY
2025-05-12,中兴通讯,A,000063.SZ,1586.7,33.17,CNY
2025-05-13,中兴通讯,A,000063.SZ,1568.04,32.78,CNY
2025-05-14,中兴通讯,A,000063.SZ,1578.57,33.0,CNY
2025-05-15,中兴通讯,A,000063.SZ,1538.86,32.17,CNY
2025-05-16,中兴通讯,A,000063.SZ,1536.95,32.13,CNY
2025-05-19,中兴通讯,A,000063.SZ,1530.25,31.99,CNY
2025-05-20,中兴通讯,A,000063.SZ,1531.21,32.01,CNY
2025-05-21,中兴通讯,A,000063.SZ,1530.73,32.0,CNY
2025-05-22,中兴通讯,A,000063.SZ,1516.86,31.71,CNY
2025-05-23,中兴通讯,A,000063.SZ,1492.46,31.2,CNY
2025-05-26,中兴通讯,A,000063.SZ,1505.38,31.47,CNY
2025-05-27,中兴通讯,A,000063.SZ,1482.9,31.0,CNY
2025-05-28,中兴通讯,A,000063.SZ,1481.94,30.98,CNY
2025-05-29,中兴通讯,A,000063.SZ,1507.29,31.51,CNY
2025-05-30,中兴通讯,A,000063.SZ,1487.2,31.09,CNY
2025-06-03,中兴通讯,A,000063.SZ,1488.16,31.11,CNY
2025-06-04,中兴通讯,A,000063.SZ,1512.08,31.61,CNY
2025-06-05,中兴通讯,A,000063.SZ,1540.3,32.2,CNY
2025-06-06,中兴通讯,A,000063.SZ,1545.56,32.31,CNY
2025-06-09,中兴通讯,A,000063.SZ,1551.78,32.44,CNY
2025-06-10,中兴通讯,A,000063.SZ,1532.17,32.03,CNY
2025-06-11,中兴通讯,A,000063.SZ,1535.04,32.09,CNY
2025-06-12,中兴通讯,A,000063.SZ,1527.86,31.94,CNY
2025-06-13,中兴通讯,A,000063.SZ,1505.86,31.48,CNY
2025-06-16,中兴通讯,A,000063.SZ,1516.86,31.71,CNY
2025-06-17,中兴通讯,A,000063.SZ,1506.81,31.5,CNY
2025-06-18,中兴通讯,A,000063.SZ,1507.29,31.51,CNY
2025-06-19,中兴通讯,A,000063.SZ,1491.98,31.19,CNY
2025-06-20,中兴通讯,A,000063.SZ,1480.98,30.96,CNY
2025-06-23,中兴通讯,A,000063.SZ,1489.11,31.13,CNY
2025-06-24,中兴通讯,A,000063.SZ,1517.82,31.73,CNY
2025-06-25,中兴通讯,A,000063.SZ,1541.73,32.23,CNY
2025-06-26,中兴通讯,A,000063.SZ,1531.21,32.01,CNY
2025-06-27,中兴通讯,A,000063.SZ,1549.39,32.39,CNY
2025-06-30,中兴通讯,A,000063.SZ,1554.17,32.49,CNY
2025-07-01,中兴通讯,A,000063.SZ,1561.35,32.64,CNY
2025-07-02,中兴通讯,A,000063.SZ,1532.64,32.04,CNY
2025-07-03,中兴通讯,A,000063.SZ,1564.22,32.7,CNY
2025-07-04,中兴通讯,A,000063.SZ,1546.04,32.32,CNY
2025-07-07,中兴通讯,A,000063.SZ,1525.47,31.89,CNY
2025-07-08,中兴通讯,A,000063.SZ,1565.17,32.72,CNY
2025-07-09,中兴通讯,A,000063.SZ,1571.87,32.86,CNY
2025-07-10,中兴通讯,A,000063.SZ,1584.31,33.12,CNY
2025-07-11,中兴通讯,A,000063.SZ,1599.61,33.44,CNY
2025-07-14,中兴通讯,A,000063.SZ,1587.66,33.19,CNY
2025-07-15,中兴通讯,A,000063.SZ,1602.48,33.5,CNY
2025-07-16,中兴通讯,A,000063.SZ,1590.05,33.24,CNY
2025-07-17,中兴通讯,A,000063.SZ,1651.75,34.53,CNY
2025-07-18,中兴通讯,A,000063.SZ,1636.93,34.22,CNY
2025-07-21,中兴通讯,A,000063.SZ,1638.36,34.25,CNY
2025-07-22,中兴通讯,A,000063.SZ,1624.01,33.95,CNY
2025-07-23,中兴通讯,A,000063.SZ,1621.14,33.89,CNY
2025-07-24,中兴通讯,A,000063.SZ,1658.45,34.67,CNY
2025-07-25,中兴通讯,A,000063.SZ,1645.06,34.39,CNY
2025-07-28,中兴通讯,A,000063.SZ,1648.88,34.47,CNY
2025-07-29,中兴通讯,A,000063.SZ,1678.54,35.09,CNY
2025-07-30,中兴通讯,A,000063.SZ,1655.1,34.6,CNY
2025-07-31,中兴通讯,A,000063.SZ,1640.27,34.29,CNY
2025-08-01,中兴通讯,A,000063.SZ,1621.62,33.9,CNY
2025-08-04,中兴通讯,A,000063.SZ,1620.18,33.87,CNY
2025-08-05,中兴通讯,A,000063.SZ,1646.49,34.42,CNY
2025-08-06,中兴通讯,A,000063.SZ,1652.71,34.55,CNY
2025-08-07,中兴通讯,A,000063.SZ,1635.49,34.19,CNY
2025-08-08,中兴通讯,A,000063.SZ,1615.88,33.78,CNY
2025-08-11,中兴通讯,A,000063.SZ,1626.4,34.0,CNY
2025-08-12,中兴通讯,A,000063.SZ,1652.71,34.55,CNY
2025-08-13,中兴通讯,A,000063.SZ,1698.15,35.5,CNY
2025-08-14,中兴通讯,A,000063.SZ,1665.15,34.81,CNY
2025-08-15,中兴通讯,A,000063.SZ,1684.28,35.21,CNY
2025-08-18,中兴通讯,A,000063.SZ,1832.57,38.31,CNY
2025-08-19,中兴通讯,A,000063.SZ,1808.18,37.8,CNY
2025-08-20,中兴通讯,A,000063.SZ,1910.54,39.94,CNY
2025-08-21,中兴通讯,A,000063.SZ,2035.87,42.56,CNY
2025-08-22,中兴通讯,A,000063.SZ,2226.74,46.55,CNY
2025-08-25,中兴通讯,A,000063.SZ,2192.77,45.84,CNY
2025-08-26,中兴通讯,A,000063.SZ,2153.55,45.02,CNY
2025-08-27,中兴通讯,A,000063.SZ,2109.54,44.1,CNY
2025-08-28,中兴通讯,A,000063.SZ,2268.35,47.42,CNY
2025-08-29,中兴通讯,A,000063.SZ,2173.64,45.44,CNY
2025-09-01,中兴通讯,A,000063.SZ,2296.1,48.0,CNY
2025-09-02,中兴通讯,A,000063.SZ,2144.46,44.83,CNY
2025-09-03,中兴通讯,A,000063.SZ,2101.89,43.94,CNY
2025-09-04,中兴通讯,A,000063.SZ,1953.6,40.84,CNY
2025-09-05,中兴通讯,A,000063.SZ,2000.47,41.82,CNY
2025-09-08,中兴通讯,A,000063.SZ,1999.52,41.8,CNY
2025-09-09,中兴通讯,A,000063.SZ,1944.99,40.66,CNY
